f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,label
0.0,0.0,0.13576348035869265,-0.29139503324899885,0.173430838401911,-0.5989601451297133,0.06510356994874632,-0.7822959321176662,-0.11986083029297824,-0.787317415446864,-0.0035026909071913057,-0.4342841047108981,-0.2987678696302066,-0.6884558122526805,-0.4788407906624986,-0.8546129498350313,-0.6152747717210765,-1.0,-0.15563719233842388,-0.248697287484818,-0.477906719966377,-0.557110097461536,-0.6813545598202975,-0.7958353566090176,-0.8099229948200185,-0.9732233067111807,-0.281237496749897,-0.14192710033824815,-0.5647206811028623,-0.45494288723122095,-0.7469867538268108,-0.6915073473104582,-0.8523286765343158,-0.8685530719557962,-0.37758331245748156,-0.09546220323146314,-0.6038047278758514,-0.36905884140803363,-0.7226819196918843,-0.5536513348870508,-0.7941625182094811,-0.7048333632125146,0.1082670614606041,0.03945648919304809,0.022678901063945357,0.03489074782487073,0.0,0.0,-0.09534839905015784,-0.28780019697744536,-0.10486783121021383,-0.5930561880085449,-0.03538961270806635,-0.8103380750370912,0.15504338612248306,-0.8730731392744793,0.05819389919215078,-0.4566863845520466,0.35633376416427676,-0.6996882197490487,0.5361510739005984,-0.8673876539195271,0.6774076867344534,-1.0,0.1936352555570875,-0.29738101293426633,0.5090567878394716,-0.5997935746682391,0.6946750723559788,-0.8088761244770019,0.8207039719024253,-0.9730562209662881,0.3128270712705704,-0.1789891091137498,0.5882424349620134,-0.4588497857472042,0.7509962851130423,-0.6651828358270444,0.8572959929426486,-0.8245810384215878,0.4058946571653155,-0.10303606730630323,0.618889291095422,-0.33207645317556095,0.7349573993703973,-0.48703579705280875,0.8107545785171543,-0.6111994256563946,0.11666321436900565,0.03164341854621725,0.033186537789733794,0.04739724850573449,0.0,0.0,-0.06846198439598083,-0.10344362258911133,-0.04448515176773071,0.055833011865615845,-0.015468120574951172,0.10278701782226562,0.06600654125213623,-0.09109219908714294,0.0,0.0,-0.40560591220855713,-0.010673284530639648,0.05741912126541138,0.41588014364242554,-0.48203808069229126,0.4254376292228699,-0.002356588840484619,0.18871396780014038,0.23170563080582157,0.3157486543258426,0.12022112419209605,0.23170563080582157,0.12995228738673414,0.22313568082070082,0.1353987966817042,0.12930159040590553,0.23339085042619998,1.0,0.2130298614501953,0.4173567230909453,0.30406169197736654,0.1755634798934156,0.42350102654144034,0.302882979562183,0.1846523470104369,Apa
0.0,0.0,0.13378855494022976,-0.2627867031815215,0.15690778842890732,-0.5728111755343535,0.047007961463993615,-0.7697956937215378,-0.10577340555365736,-0.7887497709149585,0.009509992154740658,-0.4182858715377807,-0.26639685218363574,-0.6874375255462342,-0.43432876203888865,-0.8569873394742578,-0.5678927124651747,-1.0,-0.16061304024323195,-0.265488316807413,-0.45452987124408933,-0.5793434957481238,-0.6455052792178098,-0.8107682399389029,-0.7690348712238547,-0.987901419142086,-0.2959813425048288,-0.1651204510359269,-0.5531777925394301,-0.47957920040793034,-0.7131219333679056,-0.7130534246551583,-0.8076093234287657,-0.8931298769097887,-0.39549357203272,-0.11297751584516916,-0.5862617194704074,-0.38074627668154204,-0.6869972775736006,-0.5604755603116597,-0.7497434536600708,-0.7065471204082541,0.10477187326338923,0.04154989779592371,0.021098344720688517,0.04028059143955307,0.0,0.0,-0.07799794209192865,-0.30995898459024274,-0.06592471962144542,-0.6325497789347642,0.019004815299324556,-0.8583355269506587,0.19384948720745188,-0.8639685078396362,0.0908310317005778,-0.5032630176675177,0.4030424948880627,-0.7231542637354229,0.6025754970755893,-0.882794883551753,0.7543248045872393,-1.0,0.22886061898266025,-0.31976773732322344,0.5593788418043126,-0.5764009791622533,0.7666646871768459,-0.7847067852152667,0.8957975621440843,-0.9397316725413737,0.3425664637499265,-0.17288312121386884,0.6314885630217216,-0.42935334064602554,0.8177889136769233,-0.6375689276437466,0.9291975985743105,-0.7994162027713239,0.4338554428071145,-0.07984300742365784,0.6565473338841644,-0.3060981229297439,0.7859520080306379,-0.4692881202631427,0.8604743752187669,-0.5970565747707551,0.12040770698529156,0.032103709338545124,0.03011218473571062,0.044616485270007285,0.0,0.0,-0.07155159115791321,-0.10433024168014526,-0.05366992950439453,0.062426358461380005,-0.02429640293121338,0.11643558740615845,0.07353758811950684,-0.08343294262886047,0.0,0.0,-0.3800252676010132,-0.03237617015838623,0.036759257316589355,0.40880197286605835,-0.4897153526544571,0.39459460973739624,-0.0030255913734436035,0.18498283624649048,0.2377782604265151,0.32891931330706015,0.11055055146931422,0.2377782604265151,0.11519557187367095,0.222379927379814,0.12869563893170685,0.11793151543388342,0.22387016892489098,1.0,0.21221923828125,0.42309261591737457,0.29994615283486536,0.1741085628625426,0.43323925517974604,0.30290699361534845,0.18577743821098766,Apa
0.0,0.0,0.12428803112700745,-0.2615494875950276,0.14528033442161314,-0.5583226828380952,0.033247558457635044,-0.7569371931830531,-0.12495511436387605,-0.829874580083062,-0.004350953701647539,-0.41173298716270806,-0.2823392149266002,-0.6750985712193301,-0.4560912170622115,-0.8523094250386253,-0.5887775869482019,-1.0,-0.17119676917915982,-0.25096917537999236,-0.46565097165590197,-0.5500247461599157,-0.6559427401027172,-0.7860071391785456,-0.7784781643192267,-0.9596312763112512,-0.302760407561576,-0.15190982475702697,-0.5695308033583906,-0.43861387249644457,-0.7308843297157086,-0.6798871598731863,-0.8250449446961715,-0.8599346677754206,-0.3953547500815029,-0.10288614640277062,-0.5967625053744643,-0.36894427802635493,-0.7024383531223866,-0.5652235540919164,-0.764553281612481,-0.7224154141999254,0.09971879401906271,0.039147342354079816,0.02221009109794731,0.030324220998101583,0.0,0.0,-0.08692415662412233,-0.3016555359663045,-0.07908297574401295,-0.5962600407124234,0.006866649226859647,-0.8068011949931633,0.17262454989909826,-0.8180600376348104,0.07197410188657677,-0.48248893158466294,0.36837447625621567,-0.7187773412940923,0.5507866598666075,-0.8792776072877876,0.6897294833127426,-1.0,0.21280732164133498,-0.31387695703212587,0.5234562198558798,-0.5793600983077525,0.7112190535021038,-0.7869195402046173,0.8315435548188824,-0.9432892098888103,0.330599524508791,-0.1807196338519844,0.5963196694643634,-0.43928336682069385,0.7647904035629965,-0.6501762483018171,0.8771157215463686,-0.8091566680882307,0.4159895460081161,-0.09762353318765965,0.621589070516907,-0.3190665819590326,0.7447841329265023,-0.4765713962250878,0.8307127367014144,-0.6004961551820408,0.11890664142995165,0.033129644134355006,0.030728408840471816,0.04636671470091464,0.0,0.0,-0.06785699725151062,-0.10170203447341919,-0.04102605581283569,0.05339759588241577,-0.013894200325012207,0.09732115268707275,0.0633438229560852,-0.08530750870704651,0.0,0.0,-0.4023866653442383,-0.026330173015594482,0.05363744497299194,0.37753593921661377,-0.490244060754776,0.3965156078338623,-0.008600473403930664,0.16521871089935303,0.23585890780400945,0.3298310444900707,0.131307240058225,0.23585890780400945,0.1251263526696967,0.24027907984598215,0.14764310925372506,0.12754131854143066,0.2325596669149,1.0,0.21428591012954712,0.41535973287112643,0.30294191918828367,0.18406501499444866,0.42790734117728246,0.3070677836206681,0.1966121242529646,Apa
0.0,0.0,0.09594439685421656,-0.29155313691750184,0.07469924502196504,-0.6018371215432221,-0.060288667337647255,-0.7908866309198844,-0.20975302752935124,-0.8503074356470509,-0.05559752652912397,-0.4380705104031128,-0.375651833500246,-0.6944848892007922,-0.5728136730193377,-0.8632523244982006,-0.7218206883461661,-1.0,-0.21456997719831472,-0.257072143733033,-0.5495277953292759,-0.5396666283724891,-0.7673972113513932,-0.7602073754585936,-0.9067909312727735,-0.921496831989291,-0.3456325282398747,-0.13362992590076647,-0.6488990007717109,-0.41677915581318103,-0.846727034107625,-0.6423865972043585,-0.9650304438711418,-0.8063601842116436,-0.4383040216378753,-0.06619575234322905,-0.6706711137861536,-0.32625203229697636,-0.796079758446988,-0.5124094987874898,-0.8704830560751632,-0.6542600815665982,0.10186089985919057,0.03836538293279807,0.024635348939487874,0.03419385871209045,0.0,0.0,-0.09743761760877426,-0.2809914309505967,-0.10713742046134954,-0.5589150855970213,-0.047829882763781494,-0.7685427274713266,0.1056395860918928,-0.8028619225586114,0.03762612814956498,-0.4667941991333205,0.29441318596327426,-0.7082923165917371,0.45810416925942327,-0.8744308175983053,0.5837508005275069,-1.0,0.1824639208461903,-0.3120697915770886,0.45744985987096487,-0.5883742307858709,0.6243900901771869,-0.8012883752456331,0.7343670798519177,-0.9636679355817719,0.30388077574921096,-0.18863152126131622,0.5456308690884482,-0.4598547807048701,0.6923996756761954,-0.6695769636091813,0.7866492041728381,-0.829958343192485,0.39252340691687815,-0.10681266935262897,0.5785594564264666,-0.33087811524711797,0.6795673332432434,-0.4866291208805883,0.744872751512523,-0.6132062068055654,0.11542167867881357,0.034579319882635295,0.03204200516399017,0.04926594375297202,0.0,0.0,-0.06902128458023071,-0.09355339407920837,-0.03632616996765137,0.06451073288917542,-0.003425419330596924,0.11291572451591492,0.0748475193977356,-0.08505803346633911,0.0,0.0,-0.39719992876052856,0.02003413438796997,0.09528398513793945,0.4163127541542053,-0.4362601637840271,0.4373388886451721,0.014324963092803955,0.1867571473121643,0.2359267313788111,0.3243570353134839,0.11851903859044559,0.2359267313788111,0.1193786919052036,0.22652026281613155,0.13438190595135197,0.12193775046160385,0.22554381100683266,1.0,0.22268971800804138,0.41631973591764626,0.295287991990561,0.17719682984908763,0.4256605178573206,0.2966614392093704,0.1917108684445907,Apa
0.0,0.0,0.1792138511762626,-0.26813889198339624,0.20226594626536018,-0.5266254437927143,0.09649191849229145,-0.7021836054616171,-0.03656022503257305,-0.7689565482735071,0.019052208913149828,-0.37247619382056485,-0.18851927016986422,-0.654920892283698,-0.34049466237848675,-0.8410683234928,-0.4619661167592597,-1.0,-0.14105736490053716,-0.2624125734407316,-0.3600466678614156,-0.5786206341210604,-0.5220222295952223,-0.7893022948866361,-0.63558170145162,-0.9487852309659545,-0.2605447691793528,-0.19472661642263112,-0.4776423527189418,-0.46518921432342497,-0.6159110283397672,-0.6444914607742942,-0.6901800115277126,-0.7779704444950329,-0.34004814515230625,-0.157586070357795,-0.5272478433974784,-0.36820204011450214,-0.627314018764016,-0.49240769353721564,-0.6839236240609515,-0.5886153546224674,0.09531638059238408,0.035640282549585525,0.03530879722035046,0.037303348237895495,0.0,0.0,-0.05376259297819126,-0.3114148982788813,0.02597548390258524,-0.5993508265962788,0.16879833398581187,-0.7764685468305784,0.3100002450356071,-0.8301963077122962,0.14896768778132793,-0.4964424248951618,0.4787871820164379,-0.6828455700126563,0.6836902305443152,-0.8187557091871827,0.8410293034093571,-0.9208512195080255,0.2695031247738407,-0.3064936715280591,0.6222308839460078,-0.5311770769759415,0.8358735832810495,-0.7148070458564194,0.9789021493041844,-0.8542058082556485,0.3657657904079387,-0.1474128513767867,0.6776335771722549,-0.36828851746049657,0.873371154294363,-0.5684310370077847,1.0,-0.7167431120775771,0.4389506606558862,-0.03873015710201516,0.6834649972333771,-0.23989270859510828,0.8169615356780392,-0.38992402186629377,0.9099048236114031,-0.5030147927426152,0.11269526626497287,0.03203507252312297,0.029093105300096535,0.04852081924324924,0.0,0.0,-0.04983595013618469,-0.10172361135482788,-0.044531822204589844,0.050274819135665894,-0.022434711456298828,0.09747451543807983,0.07926785945892334,-0.07335716485977173,0.0,0.0,-0.3999667167663574,-0.07284802198410034,0.01590132713317871,0.416374146938324,-0.5546256899833679,0.342872679233551,-0.029372453689575195,0.17658287286758423,0.23976863991297445,0.3227610779382535,0.1339461112133929,0.23976863991297445,0.13079490385957107,0.23365656388560468,0.15452343603117852,0.11984950010932016,0.2367195078279115,1.0,0.20913702249526978,0.4137532763672976,0.30201716328104616,0.18754373257025725,0.42793890221421693,0.3102427377947265,0.2050826700128907,Apa
0.0,0.0,0.11146700832799487,-0.2576818982115523,0.10365932794094727,-0.5519662613389149,-0.015776847901645154,-0.7311159323496348,-0.13348229656622068,-0.8271806243892379,-0.013009936347404147,-0.4058752276375885,-0.2865593522973544,-0.6755142846475818,-0.4533562951237999,-0.8524111361523159,-0.5817098197803656,-1.0,-0.18095625269268673,-0.25126834064124315,-0.46876690799856113,-0.5434477412839915,-0.6586411021185333,-0.7713629691349209,-0.7840845991059836,-0.9453720159697435,-0.3168027800675698,-0.15550499247084787,-0.5720908168048542,-0.4462582691780039,-0.7374808956283508,-0.678244454176472,-0.8377395120777557,-0.8521065329098914,-0.41083628997991634,-0.10890928927292866,-0.6041550489765272,-0.3768638429432496,-0.7052385831563889,-0.5664769908992374,-0.7657497358426161,-0.7138089568761219,0.09663457884574021,0.04216650213957564,0.021644239987038322,0.03136317254181227,0.0,0.0,-0.07750962351005784,-0.2994290031945215,-0.059085426163119764,-0.5903737893956289,0.022397657725982296,-0.8001457732508617,0.18185789724195434,-0.8365426703229066,0.08843488138412012,-0.47707095348421136,0.3883041299232932,-0.7104752511789574,0.5726130544418927,-0.8740574811327443,0.7150208898525839,-1.0,0.2239973939726052,-0.3040598778677835,0.5428272921732535,-0.5751128884708043,0.7352626112709559,-0.7857265426590706,0.8642398692935482,-0.9496213046115207,0.3382075853850923,-0.16204995110885564,0.6228281698508735,-0.426265515483696,0.7952086959848499,-0.6349651573237134,0.9091268908045266,-0.7938203056343528,0.4201406197079134,-0.06844281986567032,0.6361711201304364,-0.2859265518859379,0.7541359151308246,-0.4394486834273086,0.8340365068880815,-0.5627778609196036,0.11815895847160016,0.03337054567040188,0.03435460992139254,0.0514749873228094,0.0,0.0,-0.0658629834651947,-0.10222569108009338,-0.036297887563705444,0.05822530388832092,-0.004733264446258545,0.10923007130622864,0.08581042289733887,-0.08160418272018433,0.0,0.0,-0.397346556186676,-0.0297318696975708,0.050653934478759766,0.3959617018699646,-0.48987582325935364,0.3830680251121521,-0.0008023977279663086,0.1630520224571228,0.23105769212334754,0.32065258489281434,0.12065771178366934,0.23105769212334754,0.12886882347124284,0.23185915904746776,0.13392263480826466,0.11778465941008039,0.21904251138422628,1.0,0.21194973587989807,0.41596273620886426,0.29439036606384456,0.18025661112005792,0.43231250250535586,0.3013377914110393,0.19648947035749986,Apa
0.0,0.0,0.038758459585064284,-0.27320360942296074,-0.057764635544433625,-0.5197430381775373,-0.18958068810788822,-0.6939852196102119,-0.28977176070314714,-0.8264613971721256,-0.11072934258699967,-0.41454863722094154,-0.4241112042504407,-0.6643168846537888,-0.6257664476522725,-0.815432810246422,-0.7816268290578272,-0.9296822031286597,-0.2416868011982101,-0.23668686283453114,-0.5901227795515341,-0.4967551558782559,-0.8124437568570407,-0.6976322407268155,-0.9644521763784963,-0.8441035613466303,-0.36085662158997056,-0.11457205902294104,-0.6868162991087388,-0.37053537308465134,-0.879443362384586,-0.5844081680452657,-1.0,-0.7338395729835677,-0.44945883310116985,-0.04808064496246348,-0.7055275452718778,-0.28846722796809704,-0.8390315084873214,-0.46632129781437603,-0.9261775619136845,-0.5963612997867384,0.09720069779030185,0.03904189279236011,0.02240674078459332,0.03018027017287712,0.0,0.0,-0.13459533018228276,-0.25150656932910903,-0.18170309193588843,-0.5267924420071758,-0.14166531857654766,-0.7307975150191496,-0.02315134074795478,-0.7817115452785942,-0.03724024525763701,-0.4670980051872327,0.19048601437219212,-0.7130404635853393,0.3252690288895503,-0.8756301954407801,0.4288979533098736,-1.0,0.11683978827395573,-0.33842982681465716,0.35854224117738964,-0.6185881961648493,0.49627386213855984,-0.817236214824597,0.5881394318498304,-0.9687933280986344,0.24347048462560875,-0.23394575620811223,0.4497214799689742,-0.5052671117921866,0.5661739491627039,-0.695085412725652,0.639424176409186,-0.8331757975766582,0.3328515011853549,-0.16495691940064794,0.48239603960894234,-0.3911502559023075,0.5653102489987444,-0.538055263224764,0.6217486393514676,-0.6510857639419144,0.11892955912557787,0.03844416165478297,0.034350289086321005,0.04334246463395751,0.0,0.0,-0.08712387084960938,-0.09315803647041321,-0.031202048063278198,0.061843276023864746,0.005794942378997803,0.10222291946411133,0.050778090953826904,-0.0998879075050354,0.0,0.0,-0.39848020672798157,0.04508310556411743,0.11222141981124878,0.3974577784538269,-0.3896474838256836,0.483609139919281,0.04558843374252319,0.20070135593414307,0.23123751192156325,0.3224527853026246,0.12567657528304504,0.23123751192156325,0.1303727467872655,0.23530091380370616,0.1437765615774457,0.11457494630060579,0.22843129113607186,1.0,0.22271156311035156,0.41896943052554436,0.30027628922551686,0.17786428154817985,0.4374497954980046,0.30985643857095785,0.1949980930218914,Apa
0.0,0.0,0.13803925978379464,-0.29550661167825093,0.14517610374454093,-0.6015241354368327,0.022797905415467466,-0.7825403675552138,-0.12699679977145567,-0.8064089667182309,0.006914074015542231,-0.4102392117651707,-0.26542598293819275,-0.6907904534112977,-0.44404341126735736,-0.8612924303805932,-0.592285716890703,-1.0,-0.1572017298861229,-0.2437969359255286,-0.45839490151623363,-0.5664082373214118,-0.6633058695169873,-0.7723500861599992,-0.800419707086394,-0.9322639565522628,-0.287940639255529,-0.13824166740112875,-0.5607803330304311,-0.4473554806573081,-0.735515242873945,-0.6590003008761879,-0.8369968301629898,-0.8235920362023954,-0.38289017411309906,-0.08440914298912895,-0.6031278966930972,-0.35966070891292523,-0.7249909585185951,-0.5311048234403825,-0.802096711939922,-0.6744009068833786,0.09883704929111888,0.04292706355409331,0.022487884983069587,0.030049665072219074,0.0,0.0,-0.09162407466141212,-0.29567592736302967,-0.08143829838921918,-0.5918307026837349,0.013003529276801921,-0.8052824433662418,0.1677716969545648,-0.8643812968573916,0.06795565122917356,-0.4880713143350721,0.36191431212843056,-0.7141145429147913,0.5415963398092976,-0.8755203152730634,0.6799901477167671,-1.0,0.21466505611077746,-0.32697109771980376,0.5121192531159533,-0.5964323937674186,0.6931756068264177,-0.7986282382632989,0.8116073392761946,-0.9471909520949598,0.32914386357961795,-0.19861879086841802,0.5901258527960915,-0.4537303038687082,0.7491769294617009,-0.6664024995107599,0.8443947931357928,-0.8152337892826054,0.41234477592803787,-0.11644562012025184,0.6109858356558179,-0.34183292956967115,0.7151476830264055,-0.498048573105966,0.7824215022707488,-0.6104226359581345,0.11700484119674033,0.03131572147168812,0.030024628296331127,0.047251252738073,0.0,0.0,-0.06462928652763367,-0.09819188714027405,-0.036969900131225586,0.05418446660041809,-0.009204447269439697,0.09745168685913086,0.06571334600448608,-0.08172282576560974,0.0,0.0,-0.40062105655670166,-0.02296692132949829,0.056303441524505615,0.3864508867263794,-0.49729447066783905,0.39423274993896484,-0.0054857730865478516,0.16726136207580566,0.23123354668807575,0.3171690141198685,0.12851439141223195,0.23123354668807575,0.12660550369890486,0.23295194594930804,0.15417624099458102,0.12769095459148444,0.2390236900471212,1.0,0.21231836080551147,0.4057914463977444,0.2941856714218642,0.18090655725844335,0.4301431474836677,0.309044830277176,0.20497032854044617,Apa
0.0,0.0,0.13871449247386192,-0.2680964603536275,0.16586265137381742,-0.5695077660149911,0.04865085647096311,-0.7486635962024263,-0.10117077237083419,-0.7861897133978117,0.01072494442404032,-0.4049811454957889,-0.2682220675420583,-0.6778709671067294,-0.4405112719771556,-0.8525771402674269,-0.5759704199546561,-1.0,-0.15522691490545598,-0.23407720038583188,-0.45321400749883867,-0.5492709860223963,-0.6479170837412086,-0.7819432356948778,-0.7779670670482818,-0.9607625221565411,-0.2906281821357936,-0.1307182970887476,-0.5577039722005335,-0.4457640989593698,-0.7147547273503536,-0.6815025364596495,-0.8062051144502269,-0.8584782912887386,-0.39143138192670685,-0.0781730210676969,-0.589309545340764,-0.36744876285870026,-0.6925321006922119,-0.5636113886635484,-0.7531233972776358,-0.7158914574879338,0.10402845405031458,0.041108775780988004,0.02119855786484775,0.03039560300420116,0.0,0.0,-0.07229520279412988,-0.2929485964478694,-0.05034722269843756,-0.5915842555071904,0.024257723534641215,-0.8075412211234068,0.19142247334695142,-0.8745916701114179,0.09526440191757668,-0.4943289839405559,0.39996826348602976,-0.7229503821410928,0.5794756919424091,-0.8784250130909691,0.7201946268463478,-1.0,0.22758824712128972,-0.3224662974405338,0.5411525483981838,-0.5838550291402641,0.7308603722306326,-0.7796289982315877,0.8585599303058473,-0.9354489729246666,0.3404813636442186,-0.17533669643462071,0.6075228704511111,-0.4293678783139216,0.7793788366002925,-0.6338135686900774,0.8920198713916859,-0.7933728014509375,0.4262508698739838,-0.07391755034708555,0.6318683699967331,-0.2960048474302064,0.7475465919180786,-0.45490164560819585,0.824560303902494,-0.5791384400502189,0.11808806196621623,0.03317737905166704,0.03171736591872058,0.04880592868103567,0.0,0.0,-0.06462213397026062,-0.10102042555809021,-0.042795032262802124,0.05985793471336365,-0.01166599988937378,0.10923457145690918,0.07545900344848633,-0.08370772004127502,0.0,0.0,-0.39363956451416016,-0.03451049327850342,0.04792386293411255,0.40148502588272095,-0.4961039274930954,0.3601565957069397,-0.009587764739990234,0.17702990770339966,0.23072911734709273,0.3183535845965048,0.11896539093447007,0.23072911734709273,0.11624174492577197,0.22861502564421873,0.13495302146036714,0.1286946572984609,0.22688914125143228,1.0,0.2082722783088684,0.41189439065757,0.29253808432472744,0.1741874105787082,0.4315830972294031,0.3076431273419604,0.19254872076241347,Apa
0.0,0.0,0.12706554747628568,-0.2665615328732077,0.15039530266868525,-0.5700176854500316,0.03150786964041164,-0.7664511098256381,-0.11894397673359744,-0.8166450458536886,0.0006891819161980842,-0.40469425249517604,-0.2772651674789027,-0.6783986467403886,-0.45276853967443853,-0.8551601903894648,-0.5868443224495088,-1.0,-0.16398000188281658,-0.24143895736959867,-0.4533073330968958,-0.5487844879597432,-0.6475882481457513,-0.7785813628394769,-0.7763767504125322,-0.9474365570745057,-0.2948848965546233,-0.13863924464714655,-0.5579090433811597,-0.42977656651227175,-0.7228908457813363,-0.6632970368138007,-0.8248382583591432,-0.8404863587570806,-0.3868338426214017,-0.08618740893058979,-0.5756134399946949,-0.3508655331479331,-0.681094982175411,-0.542378767039342,-0.749969655864944,-0.6958955190741752,0.10118186911879382,0.03960071902196418,0.02364078708559623,0.03278302057195199,0.0,0.0,-0.08612832948477454,-0.29586344272794585,-0.06604379635837646,-0.588898097532497,0.013503192072616944,-0.7982189606835973,0.1746682805246631,-0.8560534395117099,0.0788363891279001,-0.48016460018408647,0.3798151191979296,-0.7183940927909097,0.5617242358106498,-0.8781960304203715,0.7049504760751477,-1.0,0.21291177125729277,-0.30868700357341045,0.5315509145719934,-0.5846969933470019,0.7237894815194188,-0.7906730265558889,0.8504840463026895,-0.947858647814376,0.32567792312251526,-0.17004306645610226,0.6018352542798436,-0.43310173471218577,0.7714661536983104,-0.6456374452087248,0.8826286313887974,-0.8084578675855066,0.40851988705956593,-0.0810294288375834,0.624750658384072,-0.3001742544470435,0.7465646266249908,-0.4580453394851023,0.8310362334820727,-0.5849875100056048,0.11791975264510149,0.03317632344897054,0.030701221958512968,0.049219457743993146,0.0,0.0,-0.0644783079624176,-0.09702733159065247,-0.039319247007369995,0.0635627806186676,-0.012671947479248047,0.11625468730926514,0.08220928907394409,-0.08278104662895203,0.0,0.0,-0.4082784354686737,-0.018939077854156494,0.048140645027160645,0.39473724365234375,-0.4983571320772171,0.4172252416610718,1.5020370483398438e-05,0.18359029293060303,0.22660717683758697,0.3147681120114608,0.10645021639956412,0.22660717683758697,0.1324923004126063,0.21770351820850284,0.12985383431138786,0.1270236837826823,0.22170595032854315,1.0,0.20689356327056885,0.41209025219220974,0.28312996869383145,0.1682992333199436,0.4303091944857203,0.2990220036365239,0.18930549467936186,Apa
